Year,State,County,Measurement,Unit,Value
1962,COLORADO,OTERO,Area Harvested,Hectares,2432.16286
1962,COLORADO,OTERO,Production,Tonnes,91995
1962,COLORADO,OTERO,Yield,kg / ha,37807.0956
1962,COLORADO,PROWERS,Area Harvested,Hectares,1910.11792
1962,COLORADO,PROWERS,Production,Tonnes,66550
1962,COLORADO,PROWERS,Yield,kg / ha,34841.8332
1962,COLORADO,PUEBLO,Area Harvested,Hectares,1489.24448
1962,COLORADO,PUEBLO,Production,Tonnes,55200
1962,COLORADO,PUEBLO,Yield,kg / ha,37065.78
1962,COLORADO,DELTA,Area Harvested,Hectares,410.75629
1962,COLORADO,DELTA,Production,Tonnes,21455
1962,COLORADO,DELTA,Yield,kg / ha,52139.1972
1962,COLORADO,MESA,Area Harvested,Hectares,2274.33532
1962,COLORADO,MESA,Production,Tonnes,120270
1962,COLORADO,MESA,Yield,kg / ha,52880.5128
1962,COLORADO,MONTROSE,Area Harvested,Hectares,955.05896
1962,COLORADO,MONTROSE,Production,Tonnes,48140
1962,COLORADO,MONTROSE,Yield,kg / ha,50409.4608
1962,COLORADO,OURAY,Area Harvested,Hectares,32.37488
1962,COLORADO,OURAY,Production,Tonnes,1620
1962,COLORADO,OURAY,Yield,kg / ha,50162.3556
1962,MICHIGAN,GLADWIN,Area Harvested,Hectares,44.51546
1962,MICHIGAN,GLADWIN,Production,Tonnes,1620
1962,MICHIGAN,GLADWIN,Yield,kg / ha,36324.4644
1962,MICHIGAN,GRATIOT,Area Harvested,Hectares,517.99808
1962,MICHIGAN,GRATIOT,Production,Tonnes,20730
1962,MICHIGAN,GRATIOT,Yield,kg / ha,40031.0424
1962,MICHIGAN,ISABELLA,Area Harvested,Hectares,109.26522
1962,MICHIGAN,ISABELLA,Production,Tonnes,3700
1962,MICHIGAN,ISABELLA,Yield,kg / ha,33853.4124
1962,MICHIGAN,MIDLAND,Area Harvested,Hectares,424.9203
1962,MICHIGAN,MIDLAND,Production,Tonnes,14610
1962,MICHIGAN,MIDLAND,Yield,kg / ha,34347.6228
1962,MICHIGAN,ARENAC,Area Harvested,Hectares,412.77972
1962,MICHIGAN,ARENAC,Production,Tonnes,15840
1962,MICHIGAN,ARENAC,Yield,kg / ha,38301.306
1962,MICHIGAN,BAY,Area Harvested,Hectares,5730.35376
1962,MICHIGAN,BAY,Production,Tonnes,234110
1962,MICHIGAN,BAY,Yield,kg / ha,40772.358
1962,MICHIGAN,HURON,Area Harvested,Hectares,4152.07836
1962,MICHIGAN,HURON,Production,Tonnes,179840
1962,MICHIGAN,HURON,Yield,kg / ha,43243.41
1962,MICHIGAN,SAGINAW,Area Harvested,Hectares,5220.4494
1962,MICHIGAN,SAGINAW,Production,Tonnes,211280
1962,MICHIGAN,SAGINAW,Yield,kg / ha,40525.2528
1962,MICHIGAN,SANILAC,Area Harvested,Hectares,1218.10486
1962,MICHIGAN,SANILAC,Production,Tonnes,36300
1962,MICHIGAN,SANILAC,Yield,kg / ha,29899.7292
1962,MICHIGAN,TUSCOLA,Area Harvested,Hectares,5859.85328
1962,MICHIGAN,TUSCOLA,Production,Tonnes,244460
1962,MICHIGAN,TUSCOLA,Yield,kg / ha,41760.7788
1962,MICHIGAN,CLINTON,Area Harvested,Hectares,101.1715
1962,MICHIGAN,CLINTON,Production,Tonnes,3670
1962,MICHIGAN,CLINTON,Yield,kg / ha,36324.4644
1962,MICHIGAN,INGHAM,Area Harvested,Hectares,4.04686
1962,MICHIGAN,INGHAM,Production,Tonnes,80
1962,MICHIGAN,INGHAM,Yield,kg / ha,19768.416
1962,MICHIGAN,SHIAWASSEE,Area Harvested,Hectares,121.4058
1962,MICHIGAN,SHIAWASSEE,Production,Tonnes,4250
1962,MICHIGAN,SHIAWASSEE,Yield,kg / ha,35088.9384
1962,MICHIGAN,GENESEE,Area Harvested,Hectares,52.60918
1962,MICHIGAN,GENESEE,Production,Tonnes,1860
1962,MICHIGAN,GENESEE,Yield,kg / ha,35336.0436
1962,MICHIGAN,LAPEER,Area Harvested,Hectares,153.78068
1962,MICHIGAN,LAPEER,Production,Tonnes,4940
1962,MICHIGAN,LAPEER,Yield,kg / ha,32123.676
1962,MICHIGAN,LENAWEE,Area Harvested,Hectares,546.3261
1962,MICHIGAN,LENAWEE,Production,Tonnes,23050
1962,MICHIGAN,LENAWEE,Yield,kg / ha,42254.9892
1962,MICHIGAN,MACOMB,Area Harvested,Hectares,48.56232
1962,MICHIGAN,MACOMB,Production,Tonnes,1920
1962,MICHIGAN,MACOMB,Yield,kg / ha,39536.832
1962,MICHIGAN,MONROE,Area Harvested,Hectares,1303.08892
1962,MICHIGAN,MONROE,Production,Tonnes,54580
1962,MICHIGAN,MONROE,Yield,kg / ha,42007.884
1962,MICHIGAN,ST CLAIR,Area Harvested,Hectares,728.4348
1962,MICHIGAN,ST CLAIR,Production,Tonnes,23450
1962,MICHIGAN,ST CLAIR,Yield,kg / ha,32123.676
1962,MICHIGAN,NEWAYGO,Area Harvested,Hectares,40.4686
1962,MICHIGAN,NEWAYGO,Production,Tonnes,710
1962,MICHIGAN,NEWAYGO,Yield,kg / ha,17544.4692
1962,MINNESOTA,KANDIYOHI,Area Harvested,Hectares,768.9034
1962,MINNESOTA,KANDIYOHI,Production,Tonnes,25100
1962,MINNESOTA,KANDIYOHI,Yield,kg / ha,32617.8864
1962,MINNESOTA,MCLEOD,Area Harvested,Hectares,161.8744
1962,MINNESOTA,MCLEOD,Production,Tonnes,6100
1962,MINNESOTA,MCLEOD,Yield,kg / ha,37807.0956
1962,MINNESOTA,MEEKER,Area Harvested,Hectares,80.9372
1962,MINNESOTA,MEEKER,Production,Tonnes,1600
1962,MINNESOTA,MEEKER,Yield,kg / ha,19768.416
1962,MINNESOTA,OTHER (COMBINED) COUNTIES,Area Harvested,Hectares,80.9372
1962,MINNESOTA,OTHER (COMBINED) COUNTIES,Production,Tonnes,2000
1962,MINNESOTA,OTHER (COMBINED) COUNTIES,Yield,kg / ha,24710.52
1962,MINNESOTA,RENVILLE,Area Harvested,Hectares,2306.7102
1962,MINNESOTA,RENVILLE,Production,Tonnes,69500
1962,MINNESOTA,RENVILLE,Yield,kg / ha,30146.8344
1962,MINNESOTA,SIBLEY,Area Harvested,Hectares,687.9662
1962,MINNESOTA,SIBLEY,Production,Tonnes,16700
1962,MINNESOTA,SIBLEY,Yield,kg / ha,24216.3096
1962,MINNESOTA,CLAY,Area Harvested,Hectares,6474.976
1962,MINNESOTA,CLAY,Production,Tonnes,144000
1962,MINNESOTA,CLAY,Yield,kg / ha,22239.468
1962,MINNESOTA,KITTSON,Area Harvested,Hectares,687.9662
1962,MINNESOTA,KITTSON,Production,Tonnes,11000
1962,MINNESOTA,KITTSON,Yield,kg / ha,16061.838
1962,MINNESOTA,MARSHALL,Area Harvested,Hectares,5220.4494
1962,MINNESOTA,MARSHALL,Production,Tonnes,126400
1962,MINNESOTA,MARSHALL,Yield,kg / ha,24216.3096
1962,MINNESOTA,NORMAN,Area Harvested,Hectares,2509.0532
1962,MINNESOTA,NORMAN,Production,Tonnes,63200
1962,MINNESOTA,NORMAN,Yield,kg / ha,25204.7304
1962,MINNESOTA,POLK,Area Harvested,Hectares,15823.2226
1962,MINNESOTA,POLK,Production,Tonnes,332400
1962,MINNESOTA,POLK,Yield,kg / ha,21003.942
1962,MINNESOTA,BROWN,Area Harvested,Hectares,40.4686
1962,MINNESOTA,BROWN,Production,Tonnes,1100
1962,MINNESOTA,BROWN,Yield,kg / ha,27181.572
1962,MINNESOTA,FARIBAULT,Area Harvested,Hectares,1254.5266
1962,MINNESOTA,FARIBAULT,Production,Tonnes,38800
1962,MINNESOTA,FARIBAULT,Yield,kg / ha,30888.15
1962,MINNESOTA,FREEBORN,Area Harvested,Hectares,1214.058
1962,MINNESOTA,FREEBORN,Production,Tonnes,38400
1962,MINNESOTA,FREEBORN,Yield,kg / ha,31629.4656
1962,MINNESOTA,MARTIN,Area Harvested,Hectares,607.029
1962,MINNESOTA,MARTIN,Production,Tonnes,20000
1962,MINNESOTA,MARTIN,Yield,kg / ha,32864.9916
1962,MINNESOTA,NICOLLET,Area Harvested,Hectares,445.1546
1962,MINNESOTA,NICOLLET,Production,Tonnes,10900
1962,MINNESOTA,NICOLLET,Yield,kg / ha,24463.4148
1962,MINNESOTA,WASECA,Area Harvested,Hectares,283.2802
1962,MINNESOTA,WASECA,Production,Tonnes,8500
1962,MINNESOTA,WASECA,Yield,kg / ha,29899.7292
1962,MINNESOTA,WATONWAN,Area Harvested,Hectares,121.4058
1962,MINNESOTA,WATONWAN,Production,Tonnes,4800
1962,MINNESOTA,WATONWAN,Yield,kg / ha,39536.832
1962,MINNESOTA,OTHER (COMBINED) COUNTIES,Area Harvested,Hectares,80.9372
1962,MINNESOTA,OTHER (COMBINED) COUNTIES,Production,Tonnes,1600
1962,MINNESOTA,OTHER (COMBINED) COUNTIES,Yield,kg / ha,19768.416
1962,MINNESOTA,REDWOOD,Area Harvested,Hectares,445.1546
1962,MINNESOTA,REDWOOD,Production,Tonnes,11100
1962,MINNESOTA,REDWOOD,Yield,kg / ha,24957.6252
1962,MINNESOTA,BIG STONE,Area Harvested,Hectares,242.8116
1962,MINNESOTA,BIG STONE,Production,Tonnes,5800
1962,MINNESOTA,BIG STONE,Yield,kg / ha,23969.2044
1962,MINNESOTA,CHIPPEWA,Area Harvested,Hectares,1659.2126
1962,MINNESOTA,CHIPPEWA,Production,Tonnes,54500
1962,MINNESOTA,CHIPPEWA,Yield,kg / ha,32864.9916
1962,MINNESOTA,LAC QUI PARLE,Area Harvested,Hectares,404.686
1962,MINNESOTA,LAC QUI PARLE,Production,Tonnes,9200
1962,MINNESOTA,LAC QUI PARLE,Yield,kg / ha,22733.6784
1962,MINNESOTA,SWIFT,Area Harvested,Hectares,1133.1208
1962,MINNESOTA,SWIFT,Production,Tonnes,31100
1962,MINNESOTA,SWIFT,Yield,kg / ha,27428.6772
1962,MINNESOTA,WILKIN,Area Harvested,Hectares,323.7488
1962,MINNESOTA,WILKIN,Production,Tonnes,6200
1962,MINNESOTA,WILKIN,Yield,kg / ha,19274.2056
1962,MINNESOTA,YELLOW MEDICINE,Area Harvested,Hectares,202.343
1962,MINNESOTA,YELLOW MEDICINE,Production,Tonnes,5000
1962,MINNESOTA,YELLOW MEDICINE,Yield,kg / ha,24710.52
1962,MONTANA,BROADWATER,Area Harvested,Hectares,870.0749
1962,MONTANA,BROADWATER,Production,Tonnes,23200
1962,MONTANA,BROADWATER,Yield,kg / ha,26687.3616
1962,MONTANA,LEWIS AND CLARK,Area Harvested,Hectares,163.89783
1962,MONTANA,LEWIS AND CLARK,Production,Tonnes,5100
1962,MONTANA,LEWIS AND CLARK,Yield,kg / ha,31135.2552
1962,MONTANA,BLAINE,Area Harvested,Hectares,1092.6522
1962,MONTANA,BLAINE,Production,Tonnes,31600
1962,MONTANA,BLAINE,Yield,kg / ha,28911.3084
1962,MONTANA,PHILLIPS,Area Harvested,Hectares,293.39735
1962,MONTANA,PHILLIPS,Production,Tonnes,7300
1962,MONTANA,PHILLIPS,Yield,kg / ha,24957.6252
1962,MONTANA,DAWSON,Area Harvested,Hectares,1068.37104
1962,MONTANA,DAWSON,Production,Tonnes,37200
1962,MONTANA,DAWSON,Yield,kg / ha,34841.8332
1962,MONTANA,RICHLAND,Area Harvested,Hectares,4214.80469
1962,MONTANA,RICHLAND,Production,Tonnes,139600
1962,MONTANA,RICHLAND,Yield,kg / ha,33112.0968
1962,MONTANA,LAKE,Area Harvested,Hectares,356.12368
1962,MONTANA,LAKE,Production,Tonnes,10700
1962,MONTANA,LAKE,Yield,kg / ha,30146.8344
1962,MONTANA,MISSOULA,Area Harvested,Hectares,382.42827
1962,MONTANA,MISSOULA,Production,Tonnes,13500
1962,MONTANA,MISSOULA,Yield,kg / ha,35336.0436
1962,MONTANA,RAVALLI,Area Harvested,Hectares,1410.33071
1962,MONTANA,RAVALLI,Production,Tonnes,57000
1962,MONTANA,RAVALLI,Yield,kg / ha,40525.2528
1962,MONTANA,BIG HORN,Area Harvested,Hectares,3520.7682
1962,MONTANA,BIG HORN,Production,Tonnes,101000
1962,MONTANA,BIG HORN,Yield,kg / ha,28664.2032
1962,MONTANA,CARBON,Area Harvested,Hectares,1804.89956
1962,MONTANA,CARBON,Production,Tonnes,58000
1962,MONTANA,CARBON,Yield,kg / ha,32123.676
1962,MONTANA,STILLWATER,Area Harvested,Hectares,451.22489
1962,MONTANA,STILLWATER,Production,Tonnes,14800
1962,MONTANA,STILLWATER,Yield,kg / ha,32864.9916
1962,MONTANA,TREASURE,Area Harvested,Hectares,1469.01018
1962,MONTANA,TREASURE,Production,Tonnes,44700
1962,MONTANA,TREASURE,Yield,kg / ha,30393.9396
1962,MONTANA,YELLOWSTONE,Area Harvested,Hectares,5078.8093
1962,MONTANA,YELLOWSTONE,Production,Tonnes,170500
1962,MONTANA,YELLOWSTONE,Yield,kg / ha,33606.3072
1962,MONTANA,CUSTER,Area Harvested,Hectares,1473.05704
1962,MONTANA,CUSTER,Production,Tonnes,54600
1962,MONTANA,CUSTER,Yield,kg / ha,37065.78
1962,MONTANA,PRAIRIE,Area Harvested,Hectares,797.23142
1962,MONTANA,PRAIRIE,Production,Tonnes,30100
1962,MONTANA,PRAIRIE,Yield,kg / ha,37807.0956
1962,MONTANA,ROSEBUD,Area Harvested,Hectares,1210.01114
1962,MONTANA,ROSEBUD,Production,Tonnes,39100
1962,MONTANA,ROSEBUD,Yield,kg / ha,32370.7812
1962,NORTH DAKOTA,CASS,Area Harvested,Hectares,2326.9445
1962,NORTH DAKOTA,CASS,Production,Tonnes,58070
1962,NORTH DAKOTA,CASS,Yield,kg / ha,24957.6252
1962,NORTH DAKOTA,TRAILL,Area Harvested,Hectares,2751.8648
1962,NORTH DAKOTA,TRAILL,Production,Tonnes,66640
1962,NORTH DAKOTA,TRAILL,Yield,kg / ha,24216.3096
1962,NORTH DAKOTA,GRAND FORKS,Area Harvested,Hectares,5058.575
1962,NORTH DAKOTA,GRAND FORKS,Production,Tonnes,128800
1962,NORTH DAKOTA,GRAND FORKS,Yield,kg / ha,25451.8356
1962,NORTH DAKOTA,PEMBINA,Area Harvested,Hectares,3844.517
1962,NORTH DAKOTA,PEMBINA,Production,Tonnes,86450
1962,NORTH DAKOTA,PEMBINA,Yield,kg / ha,22486.5732
1962,NORTH DAKOTA,WALSH,Area Harvested,Hectares,4775.2948
1962,NORTH DAKOTA,WALSH,Production,Tonnes,119180
1962,NORTH DAKOTA,WALSH,Yield,kg / ha,24957.6252
1962,NORTH DAKOTA,WILLIAMS,Area Harvested,Hectares,704.15364
1962,NORTH DAKOTA,WILLIAMS,Production,Tonnes,25400
1962,NORTH DAKOTA,WILLIAMS,Yield,kg / ha,36077.3592
1962,NORTH DAKOTA,RICHLAND,Area Harvested,Hectares,323.7488
1962,NORTH DAKOTA,RICHLAND,Production,Tonnes,5440
1962,NORTH DAKOTA,RICHLAND,Yield,kg / ha,16803.1536
1962,NORTH DAKOTA,MCKENZIE,Area Harvested,Hectares,1970.82082
1962,NORTH DAKOTA,MCKENZIE,Production,Tonnes,68670
1962,NORTH DAKOTA,MCKENZIE,Yield,kg / ha,34841.8332
1961,COLORADO,ADAMS,Area Harvested,Hectares,1415.996314
1961,COLORADO,ADAMS,Production,Tonnes,48074
1961,COLORADO,ADAMS,Yield,kg / ha,33853.4124
1961,COLORADO,EL PASO,Area Harvested,Hectares,64.74976
1961,COLORADO,EL PASO,Production,Tonnes,1920
1961,COLORADO,EL PASO,Yield,kg / ha,29652.624
1961,COLORADO,KIT CARSON,Area Harvested,Hectares,588.413444
1961,COLORADO,KIT CARSON,Production,Tonnes,18801
1961,COLORADO,KIT CARSON,Yield,kg / ha,31876.5708
1961,COLORADO,WASHINGTON,Area Harvested,Hectares,424.9203
1961,COLORADO,WASHINGTON,Production,Tonnes,13860
1961,COLORADO,WASHINGTON,Yield,kg / ha,32617.8864
1961,COLORADO,BOULDER,Area Harvested,Hectares,1558.0411
1961,COLORADO,BOULDER,Production,Tonnes,63061
1961,COLORADO,BOULDER,Yield,kg / ha,40525.2528
1961,COLORADO,LARIMER,Area Harvested,Hectares,4357.658848
1961,COLORADO,LARIMER,Production,Tonnes,147825
1961,COLORADO,LARIMER,Yield,kg / ha,33853.4124
1961,COLORADO,LOGAN,Area Harvested,Hectares,5396.892496
1961,COLORADO,LOGAN,Production,Tonnes,194423
1961,COLORADO,LOGAN,Yield,kg / ha,36077.3592
1961,COLORADO,MORGAN,Area Harvested,Hectares,10400.4302
1961,COLORADO,MORGAN,Production,Tonnes,408554
1961,COLORADO,MORGAN,Yield,kg / ha,39289.7268
1961,COLORADO,SEDGWICK,Area Harvested,Hectares,2108.009374
1961,COLORADO,SEDGWICK,Production,Tonnes,86366
1961,COLORADO,SEDGWICK,Yield,kg / ha,41019.4632
1961,COLORADO,WELD,Area Harvested,Hectares,30708.787738
1961,COLORADO,WELD,Production,Tonnes,1097372
1961,COLORADO,WELD,Yield,kg / ha,35830.254
1961,COLORADO,ALAMOSA,Area Harvested,Hectares,32.37488
1961,COLORADO,ALAMOSA,Production,Tonnes,680
1961,COLORADO,ALAMOSA,Yield,kg / ha,21003.942
1961,COLORADO,CONEJOS,Area Harvested,Hectares,22.662416
1961,COLORADO,CONEJOS,Production,Tonnes,584
1961,COLORADO,CONEJOS,Yield,kg / ha,25698.9408
1961,COLORADO,RIO GRANDE,Area Harvested,Hectares,8.903092
1961,COLORADO,RIO GRANDE,Production,Tonnes,148
1961,COLORADO,RIO GRANDE,Yield,kg / ha,16556.0484
1961,COLORADO,BACA,Area Harvested,Hectares,562.108854
1961,COLORADO,BACA,Production,Tonnes,22043
1961,COLORADO,BACA,Yield,kg / ha,39289.7268
1961,COLORADO,BENT,Area Harvested,Hectares,788.733014
1961,COLORADO,BENT,Production,Tonnes,23437
1961,COLORADO,BENT,Yield,kg / ha,29652.624
1961,COLORADO,CROWLEY,Area Harvested,Hectares,710.22393
1961,COLORADO,CROWLEY,Production,Tonnes,16164
1961,COLORADO,CROWLEY,Yield,kg / ha,22733.6784
1961,COLORADO,LAS ANIMAS,Area Harvested,Hectares,189.797734
1961,COLORADO,LAS ANIMAS,Production,Tonnes,5527
1961,COLORADO,LAS ANIMAS,Yield,kg / ha,29158.4136
1961,COLORADO,OTERO,Area Harvested,Hectares,2733.249244
1961,COLORADO,OTERO,Production,Tonnes,85926
1961,COLORADO,OTERO,Yield,kg / ha,31382.3604
1961,COLORADO,PROWERS,Area Harvested,Hectares,1601.747188
1961,COLORADO,PROWERS,Production,Tonnes,47261
1961,COLORADO,PROWERS,Yield,kg / ha,29405.5188
1961,COLORADO,PUEBLO,Area Harvested,Hectares,1574.633226
1961,COLORADO,PUEBLO,Production,Tonnes,47154
1961,COLORADO,PUEBLO,Yield,kg / ha,29899.7292
1961,COLORADO,DELTA,Area Harvested,Hectares,277.20991
1961,COLORADO,DELTA,Production,Tonnes,12825
1961,COLORADO,DELTA,Yield,kg / ha,46208.6724
1961,COLORADO,GARFIELD,Area Harvested,Hectares,43.706088
1961,COLORADO,GARFIELD,Production,Tonnes,1295
1961,COLORADO,GARFIELD,Yield,kg / ha,29652.624
1961,COLORADO,MESA,Area Harvested,Hectares,1440.277474
1961,COLORADO,MESA,Production,Tonnes,79777
1961,COLORADO,MESA,Yield,kg / ha,55351.5648
1961,COLORADO,MONTROSE,Area Harvested,Hectares,542.27924
1961,COLORADO,MONTROSE,Production,Tonnes,24656
1961,COLORADO,MONTROSE,Yield,kg / ha,45467.3568
1961,COLORADO,OURAY,Area Harvested,Hectares,30.756136
1961,COLORADO,OURAY,Production,Tonnes,1267
1961,COLORADO,OURAY,Yield,kg / ha,41266.5684
1961,MICHIGAN,GLADWIN,Area Harvested,Hectares,36.42174
1961,MICHIGAN,GLADWIN,Production,Tonnes,1330
1961,MICHIGAN,GLADWIN,Yield,kg / ha,36571.5696
1961,MICHIGAN,GRATIOT,Area Harvested,Hectares,505.8575
1961,MICHIGAN,GRATIOT,Production,Tonnes,19790
1961,MICHIGAN,GRATIOT,Yield,kg / ha,39042.6216
1961,MICHIGAN,ISABELLA,Area Harvested,Hectares,40.4686
1961,MICHIGAN,ISABELLA,Production,Tonnes,1780
1961,MICHIGAN,ISABELLA,Yield,kg / ha,43984.7256
1961,MICHIGAN,MIDLAND,Area Harvested,Hectares,493.71692
1961,MICHIGAN,MIDLAND,Production,Tonnes,17750
1961,MICHIGAN,MIDLAND,Yield,kg / ha,35830.254
1961,MICHIGAN,ARENAC,Area Harvested,Hectares,428.96716
1961,MICHIGAN,ARENAC,Production,Tonnes,15290
1961,MICHIGAN,ARENAC,Yield,kg / ha,35583.1488
1961,MICHIGAN,BAY,Area Harvested,Hectares,6139.08662
1961,MICHIGAN,BAY,Production,Tonnes,268700
1961,MICHIGAN,BAY,Yield,kg / ha,43737.6204
1961,MICHIGAN,HURON,Area Harvested,Hectares,4945.26292
1961,MICHIGAN,HURON,Production,Tonnes,195680
1961,MICHIGAN,HURON,Yield,kg / ha,39536.832
1961,MICHIGAN,SAGINAW,Area Harvested,Hectares,5540.15134
1961,MICHIGAN,SAGINAW,Production,Tonnes,228740
1961,MICHIGAN,SAGINAW,Yield,kg / ha,41266.5684
1961,MICHIGAN,SANILAC,Area Harvested,Hectares,1509.47878
1961,MICHIGAN,SANILAC,Production,Tonnes,42880
1961,MICHIGAN,SANILAC,Yield,kg / ha,28417.098
1961,MICHIGAN,TUSCOLA,Area Harvested,Hectares,6487.11658
1961,MICHIGAN,TUSCOLA,Production,Tonnes,272080
1961,MICHIGAN,TUSCOLA,Yield,kg / ha,42007.884
1961,MICHIGAN,CLINTON,Area Harvested,Hectares,101.1715
1961,MICHIGAN,CLINTON,Production,Tonnes,3380
1961,MICHIGAN,CLINTON,Yield,kg / ha,33359.202
1961,MICHIGAN,INGHAM,Area Harvested,Hectares,4.04686
1961,MICHIGAN,INGHAM,Production,Tonnes,80
1961,MICHIGAN,INGHAM,Yield,kg / ha,19768.416
1961,MICHIGAN,SHIAWASSEE,Area Harvested,Hectares,125.45266
1961,MICHIGAN,SHIAWASSEE,Production,Tonnes,4120
1961,MICHIGAN,SHIAWASSEE,Yield,kg / ha,32864.9916
1961,MICHIGAN,GENESEE,Area Harvested,Hectares,97.12464
1961,MICHIGAN,GENESEE,Production,Tonnes,2750
1961,MICHIGAN,GENESEE,Yield,kg / ha,28417.098
1961,MICHIGAN,LAPEER,Area Harvested,Hectares,194.24928
1961,MICHIGAN,LAPEER,Production,Tonnes,5490
1961,MICHIGAN,LAPEER,Yield,kg / ha,28169.9928
1961,MICHIGAN,LENAWEE,Area Harvested,Hectares,619.16958
1961,MICHIGAN,LENAWEE,Production,Tonnes,29170
1961,MICHIGAN,LENAWEE,Yield,kg / ha,47197.0932
1961,MICHIGAN,MACOMB,Area Harvested,Hectares,32.37488
1961,MICHIGAN,MACOMB,Production,Tonnes,1190
1961,MICHIGAN,MACOMB,Yield,kg / ha,36818.6748
1961,MICHIGAN,MONROE,Area Harvested,Hectares,1104.79278
1961,MICHIGAN,MONROE,Production,Tonnes,44020
1961,MICHIGAN,MONROE,Yield,kg / ha,39783.9372
1961,MICHIGAN,ST CLAIR,Area Harvested,Hectares,776.99712
1961,MICHIGAN,ST CLAIR,Production,Tonnes,22900
1961,MICHIGAN,ST CLAIR,Yield,kg / ha,29405.5188
1961,MICHIGAN,NEWAYGO,Area Harvested,Hectares,36.42174
1961,MICHIGAN,NEWAYGO,Production,Tonnes,880
1961,MICHIGAN,NEWAYGO,Yield,kg / ha,24216.3096
1961,MINNESOTA,KANDIYOHI,Area Harvested,Hectares,687.9662
1961,MINNESOTA,KANDIYOHI,Production,Tonnes,22400
1961,MINNESOTA,KANDIYOHI,Yield,kg / ha,32617.8864
1961,MINNESOTA,RENVILLE,Area Harvested,Hectares,2185.3044
1961,MINNESOTA,RENVILLE,Production,Tonnes,70700
1961,MINNESOTA,RENVILLE,Yield,kg / ha,32370.7812
1961,MINNESOTA,SCOTT,Area Harvested,Hectares,242.8116
1961,MINNESOTA,SCOTT,Production,Tonnes,3700
1961,MINNESOTA,SCOTT,Yield,kg / ha,15320.5224
1961,MINNESOTA,SIBLEY,Area Harvested,Hectares,971.2464
1961,MINNESOTA,SIBLEY,Production,Tonnes,25000
1961,MINNESOTA,SIBLEY,Yield,kg / ha,25698.9408
1961,MINNESOTA,CLAY,Area Harvested,Hectares,8053.2514
1961,MINNESOTA,CLAY,Production,Tonnes,250700
1961,MINNESOTA,CLAY,Yield,kg / ha,31135.2552
1961,MINNESOTA,KITTSON,Area Harvested,Hectares,566.5604
1961,MINNESOTA,KITTSON,Production,Tonnes,15500
1961,MINNESOTA,KITTSON,Yield,kg / ha,27428.6772
1961,MINNESOTA,MARSHALL,Area Harvested,Hectares,3804.0484
1961,MINNESOTA,MARSHALL,Production,Tonnes,115600
1961,MINNESOTA,MARSHALL,Yield,kg / ha,30393.9396
1961,MINNESOTA,NORMAN,Area Harvested,Hectares,2630.459
1961,MINNESOTA,NORMAN,Production,Tonnes,76700
1961,MINNESOTA,NORMAN,Yield,kg / ha,29158.4136
1961,MINNESOTA,POLK,Area Harvested,Hectares,13476.0438
1961,MINNESOTA,POLK,Production,Tonnes,456200
1961,MINNESOTA,POLK,Yield,kg / ha,33853.4124
1961,MINNESOTA,FARIBAULT,Area Harvested,Hectares,1578.2754
1961,MINNESOTA,FARIBAULT,Production,Tonnes,49900
1961,MINNESOTA,FARIBAULT,Yield,kg / ha,31629.4656
1961,MINNESOTA,FREEBORN,Area Harvested,Hectares,1294.9952
1961,MINNESOTA,FREEBORN,Production,Tonnes,54700
1961,MINNESOTA,FREEBORN,Yield,kg / ha,42254.9892
1961,MINNESOTA,MARTIN,Area Harvested,Hectares,607.029
1961,MINNESOTA,MARTIN,Production,Tonnes,20100
1961,MINNESOTA,MARTIN,Yield,kg / ha,33112.0968
1961,MINNESOTA,NICOLLET,Area Harvested,Hectares,283.2802
1961,MINNESOTA,NICOLLET,Production,Tonnes,9200
1961,MINNESOTA,NICOLLET,Yield,kg / ha,32370.7812
1961,MINNESOTA,WASECA,Area Harvested,Hectares,283.2802
1961,MINNESOTA,WASECA,Production,Tonnes,9000
1961,MINNESOTA,WASECA,Yield,kg / ha,31876.5708
1961,MINNESOTA,REDWOOD,Area Harvested,Hectares,607.029
1961,MINNESOTA,REDWOOD,Production,Tonnes,17100
1961,MINNESOTA,REDWOOD,Yield,kg / ha,28169.9928
1961,MINNESOTA,CHIPPEWA,Area Harvested,Hectares,809.372
1961,MINNESOTA,CHIPPEWA,Production,Tonnes,26600
1961,MINNESOTA,CHIPPEWA,Yield,kg / ha,32864.9916
1961,MINNESOTA,OTHER (COMBINED) COUNTIES,Area Harvested,Hectares,526.0918
1961,MINNESOTA,OTHER (COMBINED) COUNTIES,Production,Tonnes,13300
1961,MINNESOTA,OTHER (COMBINED) COUNTIES,Yield,kg / ha,25204.7304
1961,MINNESOTA,WILKIN,Area Harvested,Hectares,728.4348
1961,MINNESOTA,WILKIN,Production,Tonnes,21600
1961,MINNESOTA,WILKIN,Yield,kg / ha,29652.624
1961,MONTANA,BROADWATER,Area Harvested,Hectares,728.4348
1961,MONTANA,BROADWATER,Production,Tonnes,21600
1961,MONTANA,BROADWATER,Yield,kg / ha,29652.624
1961,MONTANA,LEWIS AND CLARK,Area Harvested,Hectares,129.49952
1961,MONTANA,LEWIS AND CLARK,Production,Tonnes,4500
1961,MONTANA,LEWIS AND CLARK,Yield,kg / ha,34841.8332
1961,MONTANA,BLAINE,Area Harvested,Hectares,1351.65124
1961,MONTANA,BLAINE,Production,Tonnes,41400
